17,12,2019,"USA","Oklahoma PHP User Group",5963,"VGhlIE9rbGFob21hIFBIUCB1c2VyIGdyb3VwIG1lZXRzIGluIE9rbGFob21hIENpdHkgb24gdGhlIHRoaXJkIFRodXJzZGF5IG9mIHRoZSBtb250aC4gV2UgcHJvdmlkZSBncmVhdCBzcGVha2VycywgdG9waWNzIGFuZCBsdW5jaC4=","http://meetup.com/OklahomaPHP",3:3,3,,,1
17,12,2019,"HRV","Zagreb PHP Meetup",5953,"WmdQSFAgbWVldHVwIGdhdGhlcnMgUEhQIGRldmVsb3BlcnMgZnJvbSBaYWdyZWIgYW5kIHRoZSBzdXJyb3VuZGluZyBhcmVhLiBNZWV0aW5ncyB0eXBpY2FsbHkgaW5jbHVkZSBpbnRyb2R1Y3Rpb25zLCB0d28gMzAgbWludXRlcyB0YWxrcywgYW5kIGJlZXJzIGFmdGVyd2FyZHMuIFRhbGtzIGFyZSBnaXZlbiBpbiBDcm9hdGlhbiBvciBFbmdsaXNoLCBkZXBlbmRpbmcgb24gc3BlYWtlciBwcmVmZXJlbmNlLg0KDQpXZSB1c3VhbGx5IG1lZXQgZXZlcnkgdGhpcmQgdGh1cnNkYXkgb2YgdGhlIG1vbnRoLCBidXQgcGxlYXNlIGNoZWNrIHRoZSBleGFjdCBzY2hlZHVsZSBvbiBvdXIgd2Vic2l0ZSBvciBvbiBtZWV0dXAuY29tLg0KDQpNZWV0aW5ncyBhcmUgb3BlbiBhbmQgYWxsIGFyZSB3ZWxjb21lLCBzbyBmZWVsIGZyZWUgdG8gZHJvcCBieS4=","http://zgphp.org/",3:3,3,,,1
17,12,2019,"GBR","PHP North East",7154,"UEhQIE5vcnRoIEVhc3QgaXMgYSBQSFAgVXNlciBHcm91cCBjb3ZlcmluZyB0aGUgTm9ydGggRWFzdCBvZiBFbmdsYW5kLCBVSy4NCg0KV2UgbWVldCBldmVyeSB0aGlyZCBUdWVzZGF5IG9mIHRoZSBtb250aCBpbiBOZXdjYXN0bGUgYXQgYXJvdW5kIDYgUE0uIE91ciBtZWV0aW5ncyB1c3VhbGx5IGNvbnNpc3Qgb2YgYW4gaW5mb3JtYWwgcHJlc2VudGF0aW9uIG9uIHRoZSB2YXJ5aW5nIHN1YmplY3RzIHN1cnJvdW5kaW5nIFBIUCwgdGhlbiB3ZSBtYWtlIG91ciB3YXkgdG8gYSBsb2NhbCBiYXIgZm9yIGZ1cnRoZXIgZGlzY3Vzc2lvbnMgYW5kIHNvY2lhbGlzaW5nLg0KDQpBdHRlbmRhbmNlIHRvIG91ciB1c2VyIGdyb3VwIG1lZXRpbmdzIHdpbGwgYWx3YXlzIGJlIGZyZWUsIGFuZCBldmVyeSBvbmUgaXMgd2VsY29tZS4=","http://phpne.org.uk/",3:3,3,,,1
19,12,2019,"USA","OINK-PUG (Cincinnati, Ohio)",1719,"VGhlIE9oaW8sIEluZGlhbmEgJiBOb3J0aGVybiBLZW50dWNreSBQSFAgVXNlcnMgR3JvdXAsIGFmZmVjdGlvbmF0ZWx5IGtub3duIGFzIJNPSU5LLVBVR5QgbWVldHMgaW4gdGhlIENpbmNpbm5hdGksIE9oaW8gYXJlYS4gVGhlIGdyb3VwIHdhcyBmb3VuZGVkIGluIEZlYnJ1YXJ5IDIwMDUgYnkgYSBzbWFsbCBidXQgZGVkaWNhdGVkIGJhbmQgb2YgUEhQIGRldmVsb3BlcnMgd2l0aCB0aGUgYWltIG9mIGZhY2lsaXRhdGluZyB0aGUgYWNjZXB0YW5jZSBvZiBQSFAgd2l0aGluIHRoZSBsb2NhbCBkZXZlbG9wZXIgY29tbXVuaXR5IGFuZCB0byBtZW50b3IgbGVzcyBleHBlcmllbmNlZCBkZXZlbG9wZXJzLg0KDQpPSU5LLVBVRyBpcyBhbiBvcGVuIGdyb3VwIHdpdGggbm8gbWVtYmVyc2hpcCByZXF1aXJlbWVudCBvdGhlciB0aGFuIGEgZGVzaXJlIHRvIGtub3cgbW9yZSBhYm91dCBQSFAu","http://oink-pug.org/",3:5,3,,,1
19,12,2019,"USA","Utah PHP Users Group Meeting",1820,"V2VsY29tZSB0byB0aGUgVXRhaCBQSFAgVXNlciBHcm91cC4gV2UgYXJlIGEgbm9uLXByb2ZpdCBvcmdhbml6YXRpb24gYmFzZWQgb3V0IG9mIFV0YWggVmFsbGV5LCBVdGFoLiBPdXIgcHVycG9zZSBpcyB0byBwcm92aWRlIGFuIG9yZ2FuaXphdGlvbiB3aGVyZSB3ZSBtYXkgcHJvbW90ZSBhbmQgc3VwcG9ydCB0aGUgZGV2ZWxvcG1lbnQgYW5kIHVzZSBvZiBNeVNRTCwgQXBhY2hlLCBhbmQgTGludXgvVW5peCBhcyB0aGV5IGFwcGx5IHRvIFBIUC4NCg0KUEhQIGlzIGEgd2lkZWx5LXVzZWQgZ2VuZXJhbC1wdXJwb3NlIHNjcmlwdGluZyBsYW5ndWFnZSB0aGF0IGlzIGVzcGVjaWFsbHkgc3VpdGVkIGZvciBXZWIgZGV2ZWxvcG1lbnQgYW5kIGNhbiBiZSBlbWJlZGRlZCBpbnRvIEhUTUwuIElmIHlvdSBhcmUgbmV3IHRvIFBIUCBhbmQgd2FudCB0byBnZXQgc29tZSBpZGVhIG9mIGhvdyBpdCB3b3Jrcywgd2UncmUgaGVyZSBmb3IgdGhhdCB0b28uDQoNCldlIGhhdmUgYSBtYWlsaW5nIGxpc3QgYW5kIG1lZXQgZm9yIHByZXNlbnRhdGlvbnMgb24gdGhlIHRoaXJkIFRodXJzZGF5IG9mIGVhY2ggbW9udGguIFRoaXMgZ3JvdXAgaXMgZnJlZSBhbmQgb3BlbiB0byBhbnlvbmUgaW50ZXJlc3RlZC4gV2UgbG9vayBmb3J3YXJkIHRvIGhhdmluZyB5b3UgYXMgcGFydCBvZiB0aGUgZ3JvdXAu","http://uphpu.org",3:5,3,,,1
19,12,2019,"USA","Denver - FRPUG",4507,"V2UgbWVldCBtb250aGx5IGluIERlbnZlciB0byBkaXNjdXNzIFBIUCBhbmQgcmVsYXRlZCB0b3BpY3MuIEZvb2QgYW5kIGRyaW5rIGlzIHR5cGljYWxseSBwcm92aWRlZCwgc28gcGxlYXNlIHZpc2l0IHRoZSBzaXRlIHRvIGxlYXJuIGhvdyB0byBSU1ZQLg==","http://frontrangephp.org/meetings",3:5,3,,,1
19,12,2019,"USA","San Diego PHP",5372,"SSBhbSBwYXNzaW9uYXRlIGFib3V0IHRoZSBQSFAgY29tbXVuaXR5IGFuZCBhbSBqdXN0IG5vdyBtb3ZpbmcgdG8gU2FuIERpZWdvLiBJIGhhdmUgcGFydGljaXBhdGVkIGluIE9ybGFuZG9QSFAgZm9yIGEgeWVhciBhbmQgYSBoYWxmIGFuZCB3YW50IHRvIGJyaW5nIG15IGV4cGVyaWVuY2UgdG8gU0QuJiMxMzsmIzEwOyYjMTM7JiMxMDtJIGFsc28gd2FudCB0byBtZWV0IGxpa2UgbWluZGVkIHBlb3BsZSwgY29tZSBvdXQgb2YgbXkgc2hlbGwgc29tZSBhbmQgaGVscCBvdGhlcnMgb3V0IG9mIHRoZWlycyBhcyB3ZWxsLg==","http://www.meetup.com/SanDiegoPHP",3:5,3,,,1
19,12,2019,"NLD","AmsterdamPHP Meetup",5343,"RXZlcnkgTW9udGggdGhlIFBIUCBEZXZlbG9wZXJzIG9mIEFtc3RlcmRhbSBnZXQgdG9nZXRoZXIgZm9yIHRoZWlyIG1vbnRobHkgbWVldGluZyB0byB0YWxrIHNvbWUgUEhQLCBqb2luIHVzISBGb3IgdmVudWUgYW5kIHNjaGVkdWxlIHBsZWFzZSBjaGVja291dCBvdXQgaG9tZXBhZ2Uu","http://amsterdamphp.nl",3:5,3,,,1
19,12,2019,"USA","UPHPU Utah PHP Users",5427,"U2luY2UgYWJvdXQgMjAwMywgVXRhaCBQSFAgVXNlcnMgaGFzIGJlZW4gYSBncmVhdCBnYXRoZXJpbmcgcGxhY2UgZm9yIFV0YWggUEhQIHVzZXJzIGFuZCB0aG9zZSB3aG8gd29yayB3aXRoIHRoZW0uIE91ciBtZWV0aW5ncyBjb3ZlciBuZWFybHkgYW55dGhpbmcgcmVsYXRlZCB0byBQSFAtYmFzZWQgd2ViIGRldmVsb3BtZW50LCBmcm9tIExpbnV4IHNlcnZlciBzZWN1cml0eSBhbmQgQXBhY2hlIGNvbmZpZ3VyYXRpb24sIHRvIG5pdHR5IGdyaXR0eSBsYW5ndWFnZSBkZXRhaWxzIGFuZCBoZWxwZnVsIHRvb2xzIGZvciBnZXR0aW5nIG91ciBqb2JzIGRvbmUsIGFuZCBldmVyeXRoaW5nIGluIGJldHdlZW4uIFBIUCwgSmF2YVNjcmlwdCwgSFRNTCwgYW5kIENTUyBhcmUgYWxsIGZhaXIgZ2FtZSBhdCBvdXIgbWVldGluZ3MuIEV2ZXJ5b25lIGlzIHdlbGNvbWUuIFNlZSBvdXIgd2Vic2l0ZSBvciBtYWlsaW5nIGxpc3QgZm9yIGN1cnJlbnQgbWVldGluZyBpbmZvcm1hdGlvbi4=","http://uphpu.org",3:5,3,,,1
19,12,2019,"GBR","Kent PHP User Group",5723,"T3BlbiB0byBhbnlvbmUgd2l0aCBhbiBpbnRlcmVzdCBpbiBQSFAuIFdlIG1lZXQgdXAgbW9udGhseSB0byBkaXNjdXNzIHRvb2xzIGFuZCB0ZWNobmlxdWVzIHVzZWZ1bCB0byBib3RoIFBIUCBkZXZlbG9wZXJzIGFuZCB3ZWIgZGV2ZWxvcGVycyBpbiBnZW5lcmFsLg0KDQoNClRoZSBtZWV0IHVwIGlzIHJhdGhlciBpbmZvcm1hbCwgc2V0IGluIGEgcXVpZXQgYmFyLCB3aXRoIHRoZSBvcHBvcnR1bml0eSBmb3IgYW55b25lIHRvIGdldCBpbnZvbHZlZCBpZiB0aGV5IHdhbnQgdG8h","http://www.meetup.com/PHP-Kent/",3:5,3,,,1
19,12,2019,"GBR","PHP North East",6538,"UEhQIE5vcnRoIEVhc3QgaXMgYSBQSFAgdXNlciBncm91cCBjb3ZlcmluZyB0aGUgTm9ydGggRWFzdCBvZiBFbmdsYW5kLCBVSy4NCg0KV2UgbWVldCBldmVyeSB0aGlyZCBUdWVzZGF5IG9mIHRoZSBtb250aCBpbiBOZXdjYXN0bGUgdXBvbiBUeW5lLCBhdCBhcm91bmQgNnBtLiBPdXIgbWVldGluZ3MgdXN1YWxseSBjb25zaXN0IG9mIGFuIGluZm9ybWFsIHByZXNlbnRhdGlvbiBvbiB0aGUgdmFyeWluZyBzdWJqZWN0cyBzdXJyb3VuZGluZyBQSFAsIHRoZW4gd2UgbWFrZSBvdXIgd2F5IHRvIGEgbG9jYWwgYmFyIGZvciBmdXJ0aGVyIGRpc2N1c3Npb25zIGFuZCBzb2NpYWxpc2luZy4NCg0KQXR0ZW5kYW5jZSB0byBvdXIgdXNlciBncm91cCBtZWV0aW5ncyB3aWxsIGFsd2F5cyBiZSBmcmVlLCBhbmQgZXZlcnlvbmUgaXMgd2VsY29tZS4NCg0KSWYgeW91IHdvdWxkIGxpa2UgdG8gZ2V0IGludm9sdmVkLCB5b3XigJlyZSBtb3JlIHRoYW4gd2VsY29tZSB0byBjb21lIGFsb25nIHRvIGEgbWVldGluZy4=","http://phpne.org.uk/",3:5,3,,,1
21,12,2019,"USA","Los Angeles LAMPsig",2449,"VGhlIExvcyBBbmdlbGVzIExBTVAgU3BlY2lhbCBJbnRlcmVzdCBHcm91cCAoTEFNUHNpZykgaXMgYW4gb2ZmLXNob290IG9mIHRoZSBMaW51eCBVc2VycyBvZiBMb3MgQW5nZWxlcyAoTFVMQSkgZ3JvdXAuIExBTVBzaWcgaXMgZm9jdXNlZCBvbiB3ZWIgZGV2ZWxvcG1lbnQgYW5kIGVuZCB1c2VyIHdlYiBpbnRlcmZhY2VzLiBUaGUgTEFNUCBlbnZpcm9ubWVudCAoTGludXgsIEFwYWNoZSwgTXlTUUwsIFBIUCkgaXMgdGhlIFNJRydzIHN0YXJ0aW5nIHBvaW50Lg0KDQpUaGUgY29uY2VwdCBvZiBhbiBvcGVuIHNvdXJjZSB3ZWIgZGV2ZWxvcG1lbnQgYW5kIHdlYiBob3N0aW5nIHBsYXRmb3JtIG1hdHRlcnMgbXVjaCBtb3JlIHRoYW4gdGhlIGFjcm9ueW0gY2hvc2VuIHRvIHJlcHJlc2VudCBpdC4gVGhlIG9wZW4gc291cmNlIG5hdHVyZSBvZiB0aGUgcGxhdGZvcm0gaXMgaXRzIGdyZWF0ZXN0IHN0cmVuZ3RoLiBTbyBhbnkgYWx0ZXJuYXRpdmUgb3BlbiBzb3VyY2UgY29tcG9uZW50cyB3aWxsIHdvcmsganVzdCBhcyB3ZWxsIChlLmcuIEZyZWVCU0QgQU9MU2VydmVyIFBvc3RncmVTUUwgUGVybCkuDQoNCkRhdGEtYmFzZWQgV2ViIERldmVsb3BtZW50IHdpdGggYW4gZW1waGFzaXMgb24gTGludXgsIEFwYWNoZSwgTXlTUUwsICYgUEhQLg==","http://lampsig.org",3:7,3,,,1
21,12,2019,"USA","Kansas City",5401,"SWYgeW91IGFyZSBsb29raW5nIHRvIGxlYXJuLCB0ZWFjaCBvciBqdXN0IG5ldHdvcmssIHlvdSBoYXZlIGZvdW5kIHlvdXIgbG9jYWwgUEhQIGNvbW11bml0eSEgIENvbnZlbmllbnRseSBsb2NhdGVkIHRvIHNlcnZlIHRoZSBlbnRpcmUgS2Fuc2FzIENpdHkgTWV0cm8gYXJlYSBhbmQgbmVpZ2hib3JpbmcgY2l0aWVzLS1vdXIgbWVtYmVycyByYW5nZSBmcm9tIGJ1ZGRpbmcgZGV2ZWxvcGVycywgaG9iYnlpc3RzLCBzZWFzb25lZCBwcm9mZXNzaW9uYWxzIGFuZCBldmVyeW9uZSBpbiBiZXR3ZWVuLiYjMTM7JiMxMDsmIzEzOyYjMTA7V2UgY3VycmVudGx5IG1lZXQgdGhlIHRoaXJkIFNhdHVyZGF5IG9mIGVhY2ggbW9udGgsIGF0IDI6MzBwbSAgYXQgQmxhY2sgRG9nIENvZmZlZWhvdXNlLCAxMjgxNSBXIDg3dGggU3RyZWV0IFBrd3ksIExlbmV4YSwgS1MgNjYyMTUuICBBcyBhbHdheXMsIGNoZWNrIG91ciB3ZWJzaXRlIGZvciBtb3JlIGRldGFpbHM6JiMxMzsmIzEwOyYjMTM7JiMxMDtPdXIgZnJpZW5kbHkgYW5kIG9mdGVuIG9wZW4tYWdlbmRhIG1lZXRpbmdzIHVzdWFsbHkgaW5jbHVkZSBhIHJldmlldyBvZiByZWNlbnQgaGFwcGVuaW5ncyBpbiB0aGUgd29ybGQgb2YgUEhQIGFuZCBwbGVudHkgb2Ygb3BlbiBkaXNjdXNzaW9uLiAgTGlnaHRuaW5nIHRhbGtzIGFuZCBmb3JtYWwgcHJlc2VudGF0aW9ucyBhcmUgY2VydGFpbmx5IHdlbGNvbWUuICBKdXN0IGxldCB1cyBrbm93IGFoZWFkIG9mIHRpbWUgc28gd2UgY2FuIHBsYW4gYWhlYWQgYW5kIGFubm91bmNlIHRoZSBmdW4h","http://kcpug.org",3:7,3,,,1
21,12,2019,"TUR","PHPKonf: PHP User Group",6176,"UEhQS29uZjogUEhQIFVzZXIgR3JvdXAgaXMgYSBjb21tdW5pdHkgZm9yIHBlb3BsZSB0byBuZXR3b3JrLCBzaGFyZSBrbm93bGVkZ2UsIGFuZCBsZWFybiBhYm91dCBQSFAsIHRoZSB2YXJpb3VzIGZyYW1ld29ya3MgYW5kIG9wZW4gc291cmNlIHRlY2hub2xvZ2llcyBpbiBJc3RhbmJ1bC4=","http://www.meetup.com/phpkonf/",3:7,3,,,1
